Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Dewpoint Temperature [C](TimeStep),Environment:Site Outdoor Air Relative Humidity [%](TimeStep),Environment:Site Wind Speed [m/s](TimeStep),Environment:Site Wind Direction [deg](TimeStep),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](TimeStep),Environment:Site Direct Solar Radiation Rate per Area [W/m2](TimeStep),TZ_AMPHITHEATER:Zone Mean Air Temperature [C](TimeStep),TZ_AMPHITHEATER:Zone Air CO2 Concentration [ppm](TimeStep),HTG HVAC 1 ADJUSTED BY 1.1 F:Schedule Value [](TimeStep),CLG HVAC 1 ADJUSTED BY 0 F:Schedule Value [](TimeStep),AHUS ONOFF:Schedule Value [](TimeStep),HOT_WATER_TEMPERATURE 1:Schedule Value [](TimeStep),MAISON DU SAVOIR AUDITORIUM OCC:Schedule Value [](TimeStep),Electricity:Facility [J](TimeStep),Electricity:HVAC [J](TimeStep),Electricity:Plant [J](TimeStep),Fans:Electricity [J](TimeStep),Heating:DistrictHeatingWater [J](TimeStep),HeatingCoils:EnergyTransfer [J](TimeStep),Pumps:Electricity [J](TimeStep) 
 02/10  19:30:00,1.7999999999999998,-2.5,71.0,4.5,265.0,0.0,0.0,7.461043709132181,400.952332118922,16.6111111111111,30.0,1.0,67.0,0.0,5833066.687877884,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/10  19:45:00,1.75,-2.4499999999999997,71.5,4.25,267.5,0.0,0.0,7.420977693491596,401.3709201528518,16.6111111111111,30.0,1.0,67.0,0.0,5833066.687877884,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/10  20:00:00,1.7,-2.4,72.0,4.0,270.0,0.0,0.0,7.383173487810501,401.06002893153993,16.6111111111111,30.0,1.0,67.0,0.0,5833066.687877884,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/10  20:15:00,1.6749999999999998,-2.3499999999999996,72.5,4.5,265.0,0.0,0.0,7.354910979303999,400.5643466613707,16.6111111111111,30.0,1.0,67.0,0.0,5833066.687877884,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/10  20:30:00,1.65,-2.3,73.0,5.0,260.0,0.0,0.0,7.333505167978316,400.2192677372225,16.6111111111111,30.0,1.0,67.0,0.0,5833066.687877884,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/10  20:45:00,1.6250000000000002,-2.25,73.5,5.5,255.0,0.0,0.0,7.314186070966397,400.0644586431278,16.6111111111111,30.0,1.0,67.0,0.0,5833066.687877884,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/10  21:00:00,1.6,-2.2,74.0,6.0,250.0,0.0,0.0,7.2948430041899455,400.0205900055403,16.6111111111111,30.0,1.0,67.0,0.0,5833066.687877884,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/10  21:15:00,1.6250000000000002,-2.1750000000000003,74.0,6.0,252.5,0.0,0.0,7.234215440982609,400.01494525972583,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/10  21:30:00,1.65,-2.1500000000000004,74.0,6.0,255.0,0.0,0.0,7.1902558786393005,400.01387487119376,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/10  21:45:00,1.6749999999999998,-2.125,74.0,6.0,257.5,0.0,0.0,7.179386415247007,400.0102071821655,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/10  22:00:00,1.7,-2.1,74.0,6.0,260.0,0.0,0.0,7.185568700214704,400.0057908937405,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/10  22:15:00,1.75,-2.1,73.75,6.25,260.0,0.0,0.0,7.199012400687053,400.0026178113052,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/10  22:30:00,1.7999999999999998,-2.1,73.5,6.5,260.0,0.0,0.0,7.214905326578043,400.00100584029946,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/10  22:45:00,1.8499999999999999,-2.1,73.25,6.75,260.0,0.0,0.0,7.231587535377239,400.00039968536163,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/10  23:00:00,1.9,-2.1,73.0,7.0,260.0,0.0,0.0,7.248889285426681,400.0002203161984,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/10  23:15:00,1.9249999999999998,-2.075,73.0,7.0,260.0,0.0,0.0,7.261292575741068,400.00015525837904,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/10  23:30:00,1.95,-2.05,73.0,7.0,260.0,0.0,0.0,7.269428004351774,400.00010509010775,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/10  23:45:00,1.975,-2.025,73.0,7.0,260.0,0.0,0.0,7.276224182254073,400.0000609783839,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/10  24:00:00,2.0,-2.0,73.0,7.0,260.0,0.0,0.0,7.283371546583509,400.00003015192397,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  00:15:00,1.975,-1.925,73.75,7.0,260.0,0.0,0.0,7.28000112293138,400.00001331097496,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  00:30:00,1.95,-1.85,74.5,7.0,260.0,0.0,0.0,7.267219663824279,400.00000588118587,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  00:45:00,1.9249999999999998,-1.775,75.25,7.0,260.0,0.0,0.0,7.251018294399658,400.0000030234243,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  01:00:00,1.9,-1.7,76.0,7.0,260.0,0.0,0.0,7.234945733792098,400.0000018330551,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  01:15:00,1.8499999999999999,-1.45,77.75,6.75,260.0,0.0,0.0,7.213993145127433,400.0000011440547,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  01:30:00,1.7999999999999998,-1.2,79.5,6.5,260.0,0.0,0.0,7.188255593127169,400.00000066126927,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  01:45:00,1.75,-0.95,81.25,6.25,260.0,0.0,0.0,7.1605418250270825,400.0000003437466,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  02:00:00,1.7,-0.7,83.0,6.0,260.0,0.0,0.0,7.132693028101404,400.0000001645581,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  02:15:00,1.7,-0.5499999999999999,84.25,6.25,260.0,0.0,0.0,7.1161295209805555,400.00000007763333,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  02:30:00,1.7,-0.39999999999999997,85.5,6.5,260.0,0.0,0.0,7.109198488759711,400.00000003936435,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  02:45:00,1.7,-0.25,86.75,6.75,260.0,0.0,0.0,7.105623179633791,400.0000000220952,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  03:00:00,1.7,-0.1,88.0,7.0,260.0,0.0,0.0,7.101851474888201,400.00000001295103,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  03:15:00,1.7,0.04999999999999999,89.0,6.75,260.0,0.0,0.0,7.097429793238944,400.00000000736406,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  03:30:00,1.7,0.2,90.0,6.5,260.0,0.0,0.0,7.0929647019402635,400.0000000039221,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  03:45:00,1.7,0.35,91.0,6.25,260.0,0.0,0.0,7.088785603293191,400.00000000196945,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  04:00:00,1.7,0.5,92.0,6.0,260.0,0.0,0.0,7.084858814149156,400.00000000096946,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  04:15:00,1.775,0.65,92.5,6.0,262.5,0.0,0.0,7.097639325303836,400.0000000004931,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  04:30:00,1.85,0.8,93.0,6.0,265.0,0.0,0.0,7.124929880099208,400.0000000002665,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  04:45:00,1.925,0.9500000000000001,93.5,6.0,267.5,0.0,0.0,7.157467427027125,400.00000000014967,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  05:00:00,2.0,1.1,94.0,6.0,270.0,0.0,0.0,7.189999632001931,400.0000000000835,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  05:15:00,2.15,1.25,94.0,6.0,272.5,0.0,0.0,7.238445827447088,400.0000000000449,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  05:30:00,2.3,1.4,94.0,6.0,275.0,0.0,0.0,7.301582090446326,400.00000000002314,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  05:45:00,2.45,1.5499999999999998,94.0,6.0,277.5,0.0,0.0,7.370624921019801,400.0000000000117,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  06:00:00,2.6,1.7,94.0,6.0,280.0,0.0,0.0,7.440236492277756,400.000000000006,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  06:15:00,2.75,1.8499999999999999,94.0,5.75,280.0,0.0,0.0,7.509475788272188,400.00000000000335,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  06:30:00,2.9000000000000004,2.0,94.0,5.5,280.0,0.0,0.0,7.579104662592037,400.0000000000018,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  06:45:00,3.0500000000000003,2.15,94.0,5.25,280.0,0.0,0.0,7.649560259188442,400.00000000000097,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  07:00:00,3.2,2.3,94.0,5.0,280.0,8.5,0.0,7.72087385263031,400.00000000000057,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  07:15:00,3.3750000000000004,2.4499999999999997,93.75,5.0,282.5,12.75,0.0,7.851385424527892,400.0000000000004,21.0,24.0,1.0,67.0,0.0,5833066.687877884,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  07:30:00,3.55,2.5999999999999996,93.5,5.0,285.0,17.0,0.0,7.981310721575367,400.0000000000003,21.0,24.0,1.0,67.0,0.0,5833066.687877884,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  07:45:00,3.7249999999999996,2.75,93.25,5.0,287.5,32.25,0.5,8.084300540752647,400.00000000000017,21.0,24.0,1.0,67.0,0.0,5833066.687877884,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  08:00:00,3.9,2.9,93.0,5.0,290.0,47.5,1.0,8.170449824184177,400.00000000000006,21.0,24.0,1.0,67.0,0.0,5833066.687877884,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  08:15:00,4.0,3.0,93.0,4.75,290.0,62.75,1.5,8.24922131401808,400.00000000000006,21.0,24.0,1.0,67.0,0.0,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  08:30:00,4.1,3.0999999999999996,93.0,4.5,290.0,78.0,2.0,8.314611417458098,400.00000000000006,21.0,24.0,1.0,67.0,0.0,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  08:45:00,4.199999999999999,3.1999999999999997,93.0,4.25,290.0,92.5,4.75,8.36985071020425,400.0,21.0,24.0,1.0,67.0,0.0,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  09:00:00,4.3,3.3,93.0,4.0,290.0,107.0,7.5,8.421454377880007,400.0,21.0,24.0,1.0,67.0,0.0,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  09:15:00,4.55,3.4999999999999996,92.75,4.0,292.5,121.5,10.25,9.723572188911856,496.10293413216664,21.0,24.0,1.0,67.0,0.4,5962055.34449462,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  09:30:00,4.8,3.6999999999999997,92.5,4.0,295.0,136.0,13.0,10.516449855462168,555.8133528458404,21.0,24.0,1.0,67.0,0.4,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  09:45:00,5.05,3.8999999999999995,92.25,4.0,297.5,144.75,19.25,11.052918949057991,591.4907171298794,21.0,24.0,1.0,67.0,0.4,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  10:00:00,5.3,4.1,92.0,4.0,300.0,153.5,25.5,11.477989696299232,664.2261943213032,21.0,24.0,1.0,67.0,0.4,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  10:15:00,5.625,4.2749999999999995,91.0,4.0,300.0,162.25,31.75,11.754967972454459,711.5879056915232,21.0,24.0,1.0,67.0,0.4,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  10:30:00,5.949999999999999,4.449999999999999,90.0,4.0,300.0,171.0,38.0,11.96457896603729,728.9731911795408,21.0,24.0,1.0,67.0,0.4,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  10:45:00,6.2749999999999995,4.625,89.0,4.0,300.0,175.75,39.0,12.172036687585418,730.9905743569907,21.0,24.0,1.0,67.0,0.4,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  11:00:00,6.6,4.8,88.0,4.0,300.0,180.5,40.0,12.395938340756963,729.2719110901278,21.0,24.0,1.0,67.0,0.4,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  11:15:00,6.799999999999999,4.85,87.25,3.5,310.0,185.25,41.0,11.952400245959009,682.9768979258688,21.0,24.0,1.0,67.0,0.2,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  11:30:00,7.0,4.9,86.5,3.0,320.0,190.0,42.0,11.446002314816388,620.6547855397121,21.0,24.0,1.0,67.0,0.2,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  11:45:00,7.200000000000001,4.95,85.75,2.5,330.0,188.75,41.75,11.319427783827845,582.5807572825701,21.0,24.0,1.0,67.0,0.2,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  12:00:00,7.4,5.0,85.0,2.0,340.0,187.5,41.5,11.450243591579381,568.4906445894467,21.0,24.0,1.0,67.0,0.2,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  12:15:00,7.625000000000001,5.1,84.25,2.25,337.5,186.25,41.25,11.0032266716961,525.7590493232312,21.0,24.0,1.0,67.0,0.0,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  12:30:00,7.8500000000000005,5.2,83.5,2.5,335.0,185.0,41.0,10.557345784144134,460.1987053224361,21.0,24.0,1.0,67.0,0.0,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  12:45:00,8.075000000000001,5.300000000000001,82.75,2.75,332.5,178.5,39.75,10.470603299990577,418.74549846057073,21.0,24.0,1.0,67.0,0.0,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  13:00:00,8.3,5.4,82.0,3.0,330.0,172.0,38.5,10.606605058916912,403.06062988105384,21.0,24.0,1.0,67.0,0.0,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  13:15:00,8.25,5.175000000000001,81.0,3.25,327.5,165.5,37.25,10.968963667398565,430.5078678883734,21.0,24.0,1.0,67.0,0.1,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  13:30:00,8.2,4.95,80.0,3.5,325.0,159.0,36.0,11.260968596906585,459.98321266574004,21.0,24.0,1.0,67.0,0.1,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  13:45:00,8.149999999999999,4.725,79.0,3.75,322.5,148.5,29.5,11.372081813746503,476.333889924305,21.0,24.0,1.0,67.0,0.1,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  14:00:00,8.1,4.5,78.0,4.0,320.0,138.0,23.0,11.36417510717758,481.78054246933164,21.0,24.0,1.0,67.0,0.1,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  14:15:00,8.149999999999999,4.5,77.75,3.75,327.5,127.5,16.5,11.349224557616868,482.42377965478846,21.0,24.0,1.0,67.0,0.1,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  14:30:00,8.2,4.5,77.5,3.5,335.0,117.0,10.0,11.366196270450192,482.11793724808774,21.0,24.0,1.0,67.0,0.1,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  14:45:00,8.25,4.5,77.25,3.25,342.5,101.5,7.5,11.403784807869103,482.09118119640834,21.0,24.0,1.0,67.0,0.1,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  15:00:00,8.3,4.5,77.0,3.0,350.0,86.0,5.0,11.444307204860987,482.3206454076172,21.0,24.0,1.0,67.0,0.1,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  15:15:00,8.225000000000001,4.575,77.75,3.0,352.5,70.5,2.5,12.350928807987486,553.1404452792642,21.0,24.0,1.0,67.0,0.4,5962055.34449462,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  15:30:00,8.15,4.65,78.5,3.0,355.0,55.0,0.0,13.306719975948441,647.1063995436342,21.0,24.0,1.0,67.0,0.4,5962055.34449462,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  15:45:00,8.075,4.725,79.25,3.0,357.5,42.75,0.0,13.55983780544054,655.974477895626,21.0,24.0,1.0,67.0,0.4,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  16:00:00,8.0,4.8,80.0,3.0,0.0,30.5,0.0,13.537810778252771,668.8008027467101,21.0,24.0,1.0,67.0,0.4,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  16:15:00,7.875,4.725,80.25,3.0,357.5,18.25,0.0,13.475302093609043,690.7791487482976,21.0,24.0,1.0,67.0,0.4,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  16:30:00,7.75,4.65,80.5,3.0,355.0,6.0,0.0,13.429949298825802,710.1012415068527,21.0,24.0,1.0,67.0,0.4,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  16:45:00,7.625,4.575,80.75,3.0,352.5,0.0,0.0,13.389469402301604,721.5112628930257,21.0,24.0,1.0,67.0,0.4,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  17:00:00,7.5,4.5,81.0,3.0,350.0,0.0,0.0,13.339221017545906,726.4383768710686,21.0,24.0,1.0,67.0,0.4,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  17:15:00,7.25,4.25,81.0,3.25,347.5,0.0,0.0,12.337358682744899,655.5889073336231,21.0,24.0,1.0,67.0,0.1,5833066.687877884,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  17:30:00,7.0,4.0,81.0,3.5,345.0,0.0,0.0,11.251188630292884,564.5131156824211,21.0,24.0,1.0,67.0,0.1,5833066.687877884,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  17:45:00,6.75,3.75,81.0,3.75,342.5,0.0,0.0,10.85757071285686,555.7348726883972,21.0,24.0,1.0,67.0,0.1,5833066.687877884,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  18:00:00,6.5,3.5,81.0,4.0,340.0,0.0,0.0,10.709590203693846,542.8704802079965,21.0,24.0,1.0,67.0,0.1,5833066.687877884,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  18:15:00,6.425,3.375,80.75,3.5,345.0,0.0,0.0,10.319963795144194,504.7814586855022,16.6111111111111,30.0,1.0,67.0,0.0,5833066.687877884,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  18:30:00,6.35,3.25,80.5,3.0,350.0,0.0,0.0,9.951417390576395,449.55458290676904,16.6111111111111,30.0,1.0,67.0,0.0,5833066.687877884,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  18:45:00,6.275,3.125,80.25,2.5,355.0,0.0,0.0,9.795141179023908,415.26374212105236,16.6111111111111,30.0,1.0,67.0,0.0,5833066.687877884,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  19:00:00,6.2,3.0,80.0,2.0,0.0,0.0,0.0,9.760978343590928,402.49246041247,16.6111111111111,30.0,1.0,67.0,0.0,5833066.687877884,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  19:15:00,6.15,2.825,79.25,2.0,0.0,0.0,0.0,9.747777128272354,400.429314766991,16.6111111111111,30.0,1.0,67.0,0.0,5833066.687877884,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  19:30:00,6.1,2.65,78.5,2.0,0.0,0.0,0.0,9.719685835104164,401.0293809124113,16.6111111111111,30.0,1.0,67.0,0.0,5833066.687877884,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  19:45:00,6.05,2.4749999999999996,77.75,2.0,0.0,0.0,0.0,9.68176595954347,401.27848015600347,16.6111111111111,30.0,1.0,67.0,0.0,5833066.687877884,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  20:00:00,6.0,2.3,77.0,2.0,0.0,0.0,0.0,9.644790105663859,400.95046174445883,16.6111111111111,30.0,1.0,67.0,0.0,5833066.687877884,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  20:15:00,5.925,2.3249999999999997,77.5,2.25,0.0,0.0,0.0,9.606218530254997,400.49852638081757,16.6111111111111,30.0,1.0,67.0,0.0,5833066.687877884,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  20:30:00,5.85,2.3499999999999996,78.0,2.5,0.0,0.0,0.0,9.564972330581387,400.1936982482856,16.6111111111111,30.0,1.0,67.0,0.0,5833066.687877884,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  20:45:00,5.775,2.375,78.5,2.75,0.0,0.0,0.0,9.52228916597804,400.0586261432448,16.6111111111111,30.0,1.0,67.0,0.0,5833066.687877884,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  21:00:00,5.7,2.4,79.0,3.0,0.0,0.0,0.0,9.479531935135611,400.0201154554219,16.6111111111111,30.0,1.0,67.0,0.0,5833066.687877884,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  21:15:00,5.65,2.375,79.25,3.25,2.5,0.0,0.0,9.388840748882593,400.01444157221533,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  21:30:00,5.6,2.3499999999999996,79.5,3.5,5.0,0.0,0.0,9.309202968701763,400.0127715740612,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  21:45:00,5.55,2.3249999999999997,79.75,3.75,7.5,0.0,0.0,9.261743282975297,400.00912535367974,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  22:00:00,5.5,2.3,80.0,4.0,10.0,0.0,0.0,9.232835216844984,400.00509196999263,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  22:15:00,5.275,2.25,81.0,3.25,12.5,0.0,0.0,9.166962892591199,400.0022839481816,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  22:30:00,5.05,2.2,82.0,2.5,15.0,0.0,0.0,9.063050933344483,400.0008815167633,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/11  22:45:00,4.824999999999999,2.1500000000000004,83.0,1.75,17.5,0.0,0.0,8.944423979265967,400.0003580069409,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
